id,latitude,longitude,name,type,color
1752,43.090431,-75.281693,Cooperative Magnetic Imaging Center,DTC,e6194b
1753,43.974911,-75.938217,Samaritan Family Health Center,HOSP-EC,46f0f0
1754,40.741615,-73.903488,Queens Boulevard Extended Care Facility,NH,ffe119
1755,42.476295,-76.48188,Kendal at Ithaca,NH,ffe119
1756,40.804615,-73.938118,Northern Manhattan Rehabilitation and Nursing Center,NH,ffe119
1757,43.453259,-76.512978,Lakeside Heart Clinic,HOSP-EC,46f0f0
1758,42.867603,-77.010979,"Fingerlakes UCP, Inc",DTC,e6194b
1759,42.898872,-77.310028,"Fingerlakes UCP, Inc",DTC-EC,f58231
1760,40.790428,-73.951843,The Primary Care Building,HOSP-EC,46f0f0
1761,40.951229,-73.829147,Maxwell Institute of St Vincents,HOSP-EC,46f0f0
1762,40.661114,-73.986397,P S 10,HOSP-SB,808080
1763,40.671848,-73.984138,M S 51- Alexander,HOSP-SB,808080
1764,42.636105,-73.747169,St Peters Rensselaer Health and Dental Center,HOSP-EC,46f0f0
1765,43.147102,-77.711349,Unity Internal Medicine at Cornerstone,HOSP-EC,46f0f0
1766,43.25294,-73.664575,Moreau Family Health,DTC-EC,f58231
1767,42.357045,-76.200533,Northern Tioga Center-Family Health,HOSP-EC,46f0f0
1768,42.685009,-74.295807,Bassett Healthcare Schoharie,HOSP-EC,46f0f0
1769,43.024326,-73.372795,Cambridge Family Health Clinic,HOSP-EC,46f0f0
1770,40.682823,-73.77063,Bushwick Center for Rehabilitation and Health Care,ADHCP,f032e6
1771,40.710941,-73.770683,Medisys Family Care Center,HOSP-EC,46f0f0
1772,43.185364,-78.73307,Niagara Hospice Inc,HSPC,3cb44b
1773,40.734909,-73.990471,Mount Sinai Downtown Union Square,HOSP-EC,46f0f0
1774,41.977814,-73.995476,Willcare LTHHCP,LTHHCP,911eb4
1775,40.673622,-74.000046,Narco Freedom-561 Court Street,DTC-EC,f58231
1776,40.686584,-73.99379,Narco Freedom-Court Street,DTC-EC,f58231
1778,43.403404,-76.115089,Parish Health Services Center,HOSP-EC,46f0f0
1779,41.916138,-74.015892,Family Practice Center of Kingston,DTC-EC,f58231
1780,40.722218,-73.850571,Forest Hills Health Center,DTC,e6194b
1781,43.09428,-75.241844,Sister Rose Vincent Family Medicine Center,HOSP-EC,46f0f0
1782,44.864639,-75.197571,Waddington Health Center,HOSP-EC,46f0f0
1783,43.127728,-79.004822,Home for Aged Blind,ADHCP,f032e6
1784,43.151035,-77.601822,Rochester Pathways,HOSP-EC,46f0f0
1785,42.849285,-78.813881,Mercy Outpatient Clinic,HOSP-EC,46f0f0
1786,40.845501,-73.844894,Montefiore Rehab Medical Associates,HOSP-EC,46f0f0
1787,40.768005,-73.923622,Mount Sinai Queens Physician Associates,HOSP-EC,46f0f0
1788,42.106487,-76.249779,Owego Family Practice,HOSP-EC,46f0f0
1789,40.833557,-73.904411,P S 235,,bcf60c
1790,40.833557,-73.904411,Intermediate School 148,,bcf60c
1791,41.109158,-73.858849,Rehabilitation Extension Clinic,HOSP-EC,46f0f0
1792,42.696468,-73.68811,South Troy Primary Care Center,HOSP-EC,46f0f0
1793,42.230965,-73.878738,Columbia-Greene Dialysis Centers,DTC,e6194b
1794,44.217003,-74.462776,Tupper Lake Outpatient Services,HOSP-EC,46f0f0
1795,40.689487,-73.979385,Rockwell Dialysis Center,HOSP-EC,46f0f0
1796,42.350479,-73.604073,Chatham Family Care Center,HOSP-EC,46f0f0
1797,41.045986,-73.790207,CenterLight Healthcare D & T Ctr,DTC-EC,f58231
1798,40.663975,-73.841232,Medisys Howard Beach Women&Children Care,HOSP-EC,46f0f0
1799,42.097885,-79.327179,Chautauqua Hospice and Palliative Care,HSPC,3cb44b
1800,43.120728,-76.163551,St Josephs Hospital Health Center CHHA,CHHA,4363d8
1801,40.776691,-73.525688,"Family Care Certified Services, a Division of Tri-Borough Certified Health Systems of NY",LTHHCP,911eb4
1802,44.620853,-75.397072,Heuvelton Health Center,HOSP-EC,46f0f0
1803,42.940636,-74.194969,New Dimensions In Health Care,DTC,e6194b
1804,42.686226,-75.498596,CMH Family Health Center,HOSP-EC,46f0f0
1805,42.904278,-78.853905,Stanley M Makowski Early Childhood Center,HOSP-SB,808080
1806,40.667793,-73.869911,Brookdale Family Care Center Inc,DTC,e6194b
1807,40.651974,-73.594452,"Meadowbrook Care Center, Inc",NH,ffe119
1808,42.955959,-78.820358,Daniel Squire Oral D & T Center,DTC,e6194b
1809,42.27029,-74.921367,HCR / HCR Home Care,LTHHCP,911eb4
1810,42.444267,-75.084412,Bassett Healthcare Oneonta Specialty Services,HOSP-EC,46f0f0
1811,40.857269,-73.932274,New York Neuro & Rehab Center,DTC,e6194b
1812,44.159427,-73.428603,Westport Health Center,,bcf60c
1813,43.235905,-75.436356,Rome Mem Hosp-1819 Black River Blvd,HOSP-EC,46f0f0
1814,43.235687,-75.436417,Rome Mem Hosp-1801 Black River Blvd,HOSP-EC,46f0f0
1815,42.105576,-75.924141,Clinton Street Family Care Center,HOSP-EC,46f0f0
1816,43.099613,-75.275528,St Luke's Home,NH,ffe119
1817,40.839462,-73.939034,Washington Heights ACNC-Audubon,HOSP-EC,46f0f0
1818,40.834972,-73.945274,"Family Medicine H.D.Farrell,Jr Practice",HOSP-EC,46f0f0
1819,40.640915,-73.900511,Sunrise/Parkshore Adult Day Health Care Center,ADHCP,f032e6
1820,40.759251,-73.970268,Memorial Sloan Kettering Counseling Center,HOSP-EC,46f0f0
1821,40.854229,-73.890892,Barnabas Hospital Methadone,HOSP-EC,46f0f0
1822,40.767384,-73.827042,Union Plaza Care Center,NH,ffe119
1823,43.221062,-78.411415,Lake Plains Outpatient Center,,bcf60c
1824,40.9890761,-73.6493726,St Joseph's Hosp Outpatient Svs,HOSP-EC,46f0f0
1825,43.120728,-76.163551,Cardiopulmonary Rehab,HOSP-EC,46f0f0
1826,40.800873,-73.936897,121st Street Family Health Center,DTC-EC,f58231
1827,40.630699,-73.966454,Allhealth D & T Center-Brooklyn,DTC-EC,f58231
1828,40.715366,-73.60099,Townhouse Center for Rehabilitation & Nursing,NH,ffe119
1829,42.117352,-75.900932,Roosevelt Elementary School,HOSP-SB,808080
1830,42.095612,-75.891075,Franklin Elementary School,HOSP-SB,808080
1831,40.695328,-73.969177,Benjamin Banneker Academy,,bcf60c
1832,43.099613,-75.275528,St Luke's Home,NH,ffe119
1833,42.531017,-75.089005,Laurens Central School,HOSP-SB,808080
1834,42.698792,-75.244293,Edmeston Central School,HOSP-SB,808080
1835,42.546371,-75.250511,Morris Central School,HOSP-SB,808080
1836,42.108273,-75.878555,Primary Care Associates Eastside,HOSP-EC,46f0f0
1837,43.655701,-76.132301,Sandy Creek Central School,,bcf60c
1838,40.708523,-73.943466,I S 49,HOSP-SB,808080
1839,40.885578,-73.840729,Middle School 142,HOSP-SB,808080
1840,40.702442,-73.815186,Damian Family Care Center,DTC,e6194b
1841,40.69907,-73.63105,Hempstead High School,HOSP-SB,808080
1842,42.969696,-73.798904,Regional Therapy Center at Malta,HOSP-EC,46f0f0
1843,41.788734,-73.912766,Family Practice Center of Hyde Park,DTC-EC,f58231
1844,42.775986,-73.700363,Seton Health Ob/Gyn-Cohoes,HOSP-EC,46f0f0
1845,42.743008,-73.674751,Troy Internal Medicine,HOSP-EC,46f0f0
1846,44.824051,-74.540092,Dwyer Health Center,HOSP-EC,46f0f0
1847,44.924458,-74.10762,Bessette Health Center,HOSP-EC,46f0f0
1848,41.449535,-74.358292,Clinical Rehab Extension Clinic,HOSP-EC,46f0f0
1849,42.641621,-73.699272,Family Medical Group,HOSP-EC,46f0f0
1850,42.811867,-73.940422,Eddy Seniorcare PACE Center,HOSP-EC,46f0f0
1851,43.010296,-76.086212,Nottingham RCHF,NH,ffe119
1852,43.41494,-73.26516,Granville Health Center,HOSP-EC,46f0f0
1853,40.67701,-73.883461,I S 302,,bcf60c
1854,40.660538,-73.885765,I S 166,,bcf60c
1855,42.775986,-73.700363,Cohoes Family Care,HOSP-EC,46f0f0
1856,42.246506,-73.782532,Hudson Valley Surgical Associates,HOSP-EC,46f0f0
1857,42.250381,-73.787766,CMH Center Care,HOSP-EC,46f0f0
1858,42.868004,-73.803162,Center for Disability Services,DTC-EC,f58231
1859,42.890602,-78.878502,"EHS, Inc.",DTC,e6194b
1860,42.860389,-73.934439,Ellis Medicine Primary Care Glenville,HOSP-EC,46f0f0
1861,42.819191,-73.916618,Ellis Medical Arts Building,HOSP-EC,46f0f0
1862,40.755056,-73.782028,North Queens Surgical Center,DTC,e6194b
1863,42.680035,-73.834526,Capital District I M & Bariatrics,HOSP-EC,46f0f0
1864,42.172379,-78.69133,OGH Salamanca Clinic,HOSP-EC,46f0f0
1865,42.794079,-77.799957,Tri County Family Medicine Program,DTC-EC,f58231
1866,40.608746,-73.960091,Allhealth D&T Center-Brooklyn2,DTC,e6194b
1867,42.869205,-73.777458,Seton Health Physical Rehab,HOSP-EC,46f0f0
1868,42.991451,-78.781418,Eye Health Associates Inc,DTC,e6194b
1869,40.581875,-73.956436,Sheepshead Bay Renal Care Center,DTC-EC,f58231
1870,44.958481,-74.523834,Salmon River Health Center,HOSP-EC,46f0f0
1871,40.735228,-73.86417,Womens Medical Center at Corona,HOSP-EC,46f0f0
1872,43.053761,-76.172157,CCH Home Care & Palliative Services Inc,CHHA,4363d8
1873,40.642466,-74.021255,Center for Child Development,HOSP-EC,46f0f0
1874,40.621815,-74.040237,Shore Road Sports and Rehab Clinic,HOSP-EC,46f0f0
1875,42.761425,-78.828682,Southtowns Clinic,HOSP-EC,46f0f0
1876,42.91156,-76.793694,Seneca Falls Clinical Services,HOSP-EC,46f0f0
1877,40.814968,-73.919823,Third Avenue Open MRI Inc,DTC,e6194b
1878,40.81921,-73.889374,Bella Vista Health Center,DTC-EC,f58231
1879,40.8391197,-73.8849793,Metro Community Health Centers Downtown Brooklyn,DTC-EC,f58231
1880,40.860882,-73.896179,Union Community Health Center,DTC,e6194b
1881,40.73576,-73.593124,Garden City Dialysis Center,DTC-EC,f58231
1882,42.860844,-77.010841,Pre-Emption Road Clinical Services,HOSP-EC,46f0f0
1883,42.646961,-73.848145,St Peters Med Arts at Slingerlands,HOSP-EC,46f0f0
1884,40.647388,-73.970993,Coney Island Multi Service Center,HOSP-EC,46f0f0
1885,40.65073,-73.898193,Canarsie Multi Service Center,HOSP-EC,46f0f0
1886,40.7399152,-73.7983437,"NYP/Queens Developmental Disability, Neuro Science Center and Pediatric Asthma Center",HOSP-EC,46f0f0
1887,42.093815,-76.795006,Planned Parenthood Southern Finger Lakes at Elmira,DTC-EC,f58231
1888,41.213886,-73.986,Helen Hayes Hospital RHCF,NH,ffe119
1889,42.803059,-77.778008,Genessee Valley Family Medicine,HOSP-EC,46f0f0
1890,42.833282,-77.69339,Genesee Valley Family Medicine-Lakeville,HOSP-EC,46f0f0
1891,42.723793,-77.873016,Genesee Valley Family Medicine,HOSP-EC,46f0f0
1892,43.226517,-75.427368,F-SLH Regional Cancer Center Rome,HOSP-EC,46f0f0
1893,40.83395,-73.889984,Plaza Del Castilo Health Center,DTC-EC,f58231
1894,40.913021,-73.787086,FMS-Soundshore Dialysis Center,DTC-EC,f58231
1895,43.092171,-77.582054,Lifetime Care,LTHHCP,911eb4
1896,40.926479,-73.804893,Eye Surgery Center of Westchester,DTC,e6194b
1897,41.033409,-73.763039,Forme Rehabilitation Inc,DTC,e6194b
1898,42.9770384,-78.7925475,"Buffalo Surgery Center,LLC",DTC,e6194b
1899,40.62318,-73.632523,South Nassau Outpatient Dialysis Center,HOSP-EC,46f0f0
1900,42.76112,-73.814079,Pelvic Health Center,HOSP-EC,46f0f0
1901,42.752457,-74.183372,Bassett Healthcare Delanson,HOSP-EC,46f0f0
1902,42.445839,-75.083511,Bassett Regional Cancer Center,HOSP-EC,46f0f0
1904,40.718533,-73.998856,"Chinatown Dialysis Center, LLC",DTC,e6194b
1905,42.708485,-73.865158,Living Resources Certified Home Health Agency Inc,CHHA,4363d8
1906,40.843231,-73.936455,Incarnation Childrens Center Inc,NH,ffe119
1907,42.175606,-75.12513,"Family Planning of South Central New York, Inc. at Walton",DTC-EC,f58231
1908,43.158569,-77.634438,Unity Family Medicine at Orchard Street,HOSP-EC,46f0f0
1909,41.439941,-73.572128,Putnam Ridge,NH,ffe119
1910,43.198414,-77.95005,Brockport Family Medicine,HOSP-EC,46f0f0
1911,40.679047,-73.75428,Queens Health Net Springfield Gardens,HOSP-EC,46f0f0
1912,42.920025,-75.813019,Cazenovia Senior Services,ADHCP,f032e6
1913,40.72916,-74.004402,JD Occupation/Industrial Ortho Center,HOSP-EC,46f0f0
1914,40.719143,-73.838135,Medex Diagnostic and Treatment Center,DTC,e6194b
1915,42.781647,-78.776512,Orchard Park Dialysis Center,DTC-EC,f58231
1916,42.664909,-73.701706,The Community Hospice Inc,HSPC,3cb44b
1917,40.841022,-72.888176,"Suffolk Surgery Center, LLC",DTC,e6194b
1918,42.688889,-73.776093,Executive Woods Ambulatory Surgery Center LLC,DTC,e6194b
1919,40.715271,-73.773468,"Hillside Diagnostic and Treatment Center, LLC",DTC,e6194b
1920,40.715271,-73.773468,Hillside Manor Rehabilitation & Extended Care ADHCP,ADHCP,f032e6
1921,40.899326,-73.858231,All-Med & Rehabilitation of New York,DTC,e6194b
1922,40.696445,-73.837669,All-Med Rehabilitation Center Queens,DTC-EC,f58231
1923,42.875027,-77.289818,Sands Cancer Center,HOSP-EC,46f0f0
1924,40.859722,-73.900208,MS 363,,bcf60c
1925,40.849052,-73.916054,C.I.S. 303,,bcf60c
1926,40.663586,-73.698486,West Nassau Dialysis Center Inc,DTC,e6194b
1927,40.729675,-73.954086,Greenpoint Community Health Center,HOSP-EC,46f0f0
1928,40.631809,-73.947487,Center for Health Services-Midwood,HOSP-EC,46f0f0
1929,41.294334,-73.819084,Yorktown Artificial Kidney Center,DTC-EC,f58231
1930,41.444469,-74.414871,Middletown Com Health Center-Benton Ave,DTC-EC,f58231
1931,41.086715,-73.805803,Westchester Med Center-Valhalla Campus,DTC-EC,f58231
1932,42.685917,-73.813637,Capital Region Ambulatory Surgery Center,DTC,e6194b
1933,43.158482,-77.600792,Metro YMCA,HOSP-EC,46f0f0
1934,40.821228,-73.951935,PS 192/PS 325,,bcf60c
1935,40.719692,-73.977806,PS 188,,bcf60c
1936,40.818226,-73.911102,South Bronx Campus,HOSP-SB,808080
1937,43.094025,-79.050552,NFMMC-Medical Office Building,HOSP-EC,46f0f0
1938,40.656219,-73.949722,SUNY-Parkside Dialysis Center,HOSP-EC,46f0f0
1939,44.928432,-74.891869,The Massena Free Clinic for Adults Inc,DTC,e6194b
1940,43.050674,-76.137817,Central New York Dialysis Center,DTC-EC,f58231
1941,43.080975,-75.205551,Community Medicine-East Utica,HOSP-EC,46f0f0
1942,44.635544,-73.528061,Community Link,DTC,e6194b
1943,40.845989,-73.917061,Starhill Clinic,DTC-EC,f58231
1944,44.749156,-74.993226,The Norwood Clinic,HOSP-EC,46f0f0
1945,40.734818,-73.983231,Hospital for Joint Diseases Amb Center,HOSP-EC,46f0f0
1946,41.705238,-73.933678,The Grand Rehabilitation and Nursing at River Valley,NH,ffe119
1947,40.849613,-73.909203,Walton Family Practice,DTC-EC,f58231
1948,42.875416,-77.292625,Canandaigua Family Practice,HOSP-EC,46f0f0
1949,41.509468,-73.958267,Wingate at Beacon,NH,ffe119
1950,40.676464,-73.908203,MIC Womens Health Srv-Eastern Parkway,DTC-EC,f58231
1951,40.81517,-73.243195,Family Residences & Essential Enterprises,DTC,e6194b
1952,44.50563,-75.274132,E.J. Noble Health Center Dekalb Junction,,bcf60c
1953,44.50563,-75.274132,E.J. Noble Health Center Dekalb Junction,,bcf60c
1954,41.173298,-73.843346,Bethel Nursing & Rehab Center ADHCP,ADHCP,f032e6
1955,40.696934,-73.927689,Buena Vida Continuing Care & Rehab Center,NH,ffe119
1956,40.640945,-73.985405,L'Refuah Medical & Rehabilitation Center,DTC,e6194b
1957,40.970741,-73.886269,Adira at Riverside Rehabilitation and Nursing,NH,ffe119
1958,43.795677,-75.498146,North Country Family Health Center - Lowville,DTC-EC,f58231
1959,42.832264,-78.779503,Center for Ambulatory Surgery LLC,DTC,e6194b
1960,42.794079,-77.799957,Livingston Health Services,HOSP-EC,46f0f0
1961,43.234003,-77.170669,Wayne Medical Group/The Commons,HOSP-EC,46f0f0
1962,43.308777,-73.647751,GFH Outpatient Renal Dialysis Center,HOSP-EC,46f0f0
1963,42.944115,-76.447044,Urgent Medical Care of Skaneateles,HOSP-EC,46f0f0
1964,43.043533,-76.121902,Developmental Evaluation Center,HOSP-EC,46f0f0
1965,40.66324,-73.93297,Metro Community Health Center Brooklyn,DTC-EC,f58231
1966,40.630501,-73.717102,"Mobile Health Care, LLC",DTC,e6194b
1967,40.619778,-73.961235,HASC Diagnostic & Treatment Center Inc,DTC,e6194b
1968,43.039978,-76.293015,Camillus Surgery Center,DTC,e6194b
1969,40.747787,-73.685677,New Hyde Park Dialysis Center,DTC,e6194b
1970,40.735371,-73.906448,Metro Community Health Center Queens,DTC-EC,f58231
1971,40.623581,-73.993164,ICL Healthcare Choices Inc,DTC,e6194b
1972,43.177231,-77.669785,Edison Technical&Occupational Center,HOSP-SB,808080
1973,43.169903,-77.571609,John James Audubon Elem. School 33,HOSP-SB,808080
1974,40.734882,-73.688087,Pediatric & Adolescent Med Clinic,HOSP-EC,46f0f0
1975,41.932644,-74.014091,Hemodialysis/CAPD Outpatient Center,HOSP-EC,46f0f0
1976,40.857388,-73.846741,U.S. Renal Care Pelham Parkway Dialysis,DTC,e6194b
1977,43.113281,-77.597427,Sleep Disorder/Pulmonary Function Testing Services,HOSP-EC,46f0f0
1978,43.161713,-77.565269,Culver Medical Group,HOSP-EC,46f0f0
1979,40.76181,-73.99395,Ryan/Chelsea-Clinton Community Health Center,DTC,e6194b
1980,40.585808,-73.817467,Medcare,DTC-EC,f58231
1981,42.870983,-76.98558,Geneva General Hospital Adult Day Care Center,ADHCP,f032e6
1982,40.872353,-73.916695,Mobile Dental Center,DTC-EC,f58231
1983,43.306362,-73.653275,GFH Sleep Lab,HOSP-EC,46f0f0
1984,40.758674,-73.783749,Main Street Radiology at Bayside LLC,DTC,e6194b
1985,41.39661,-74.343681,Orange Regional Radiation Oncology Ext Cl,HOSP-EC,46f0f0
1986,40.843609,-73.911545,Dr Martin Luther King Oncology Center,DTC-EC,f58231
1987,41.24361,-73.925385,New York State Veterans Home at Montrose,NH,ffe119
1988,40.679634,-73.810173,PS 155,HOSP-SB,808080
1989,40.674187,-73.789169,PS 223,HOSP-SB,808080
1990,40.698013,-73.745186,Campus Magnet High School,HOSP-SB,808080
1991,42.762611,-73.748634,Albany Regional Eye Surgery Center,DTC,e6194b
1992,40.931252,-73.891037,Enrico Fermi School Performing Arts,HOSP-SB,808080
1993,40.843445,-73.942924,Columbia University Dialysis Center,DTC-EC,f58231
1994,41.403687,-74.33493,Cornerstone Family Healthcare:  Goshen Dental and Audiology,DTC-EC,f58231
1995,40.721088,-73.577988,Fulton Commons Care Center Inc,NH,ffe119
1996,40.898117,-73.079689,Jefferson's Ferry,NH,ffe119
1997,40.740757,-73.640533,Winthrop University Hospital Diagnostic Center,HOSP-EC,46f0f0
1998,40.767048,-73.822151,Rego Park ADHCP,ADHCP,f032e6
1999,40.709152,-73.964172,"ODA Primary Health Network, Inc.",DTC-EC,f58231
2000,41.696243,-74.731583,SDTC - the Center for Discovery Inc,DTC,e6194b
2001,40.823509,-73.026375,Island Nursing and Rehab Center,NH,ffe119
2002,41.74168,-73.581947,Hudson River Healthcare Inc,DTC-EC,f58231
2003,41.849525,-73.556816,Hudson River Healthcare Inc,DTC-EC,f58231
2004,41.973192,-73.654488,Hudson River Healthcare Inc,DTC-EC,f58231
2005,41.196594,-73.722672,The Ambulatory Surgery Center of Westchester,DTC,e6194b
2006,41.457291,-74.386108,Horton Ct Scan at Maltese Drive,HOSP-EC,46f0f0
2007,40.772499,-73.246109,Maria Regina Residence Inc,NH,ffe119
2008,42.166599,-77.111038,Healthworks Wellness & Fitness Center,HOSP-EC,46f0f0
2009,42.230042,-78.048813,Jones Memorial Healthcare Center,HOSP-EC,46f0f0
2010,43.084431,-78.940453,Planned Parenthood of Central and Western New York,DTC-EC,f58231
2011,40.718872,-74.001251,Charles B Wang Comm Health Care Center,DTC-EC,f58231
2012,41.524715,-73.895485,Fishkill Ambulatory Surgery Center,HOSP-EC,46f0f0
2013,40.800037,-73.962509,M.S. 54 Booker T. Washington,,bcf60c
2014,43.055153,-76.133072,Dr. Weeks Elementary School,,bcf60c
2015,43.035557,-76.144241,Dr. King Applied Sci Com Magnet Sch,,bcf60c
2016,40.83276,-73.926704,CES 73,,bcf60c
2017,43.571228,-76.136185,Laura M. Sharp Elementary School,,bcf60c
2018,43.553314,-76.126648,Pulaski Junior Senior High School,,bcf60c
2019,42.946358,-78.890274,West Hertel Academy,HOSP-SB,808080
2020,42.376999,-74.7267,South Kortright Central School,HOSP-SB,808080
2021,40.936703,-72.650948,"United Comprehensive Care, Ltd",DTC,e6194b
2022,40.765553,-73.95845,Sidney Kimmel Center,HOSP-EC,46f0f0
2023,40.781834,-73.716667,North Shore University Hosp Eye Center,HOSP-EC,46f0f0
2024,40.780437,-73.034721,Extension Clinic at Patchogue,HOSP-EC,46f0f0
2025,40.74292,-73.200829,Extension Clinic at Islip,HOSP-EC,46f0f0
2026,40.799637,-72.801536,Extension Clinic at Center Moriches,HOSP-EC,46f0f0
2027,44.673164,-73.451035,Champlain Valley Physician's Hospital Sports Medical & Rehabilitation Center at Parc,HOSP-EC,46f0f0
2028,44.673042,-74.545013,Allen Tower Sr Health Center,HOSP-EC,46f0f0
2029,40.653175,-73.886772,PALA Community Care,DTC,e6194b
2030,41.8055,-73.5634,Catherine Seeburger Center,HOSP-EC,46f0f0
2031,41.568837,-74.023067,Noxon Rd Senior Citizens Program,HOSP-EC,46f0f0
2032,41.710735,-73.920555,Dutchess County ARC,HOSP-EC,46f0f0
2033,40.773117,-73.925148,New York Center for Rehabilitation & Nursing,NH,ffe119
2034,43.002991,-76.127563,"Specialists' One-Day Surgery Center, LLC",DTC,e6194b
2035,40.5867,-73.954971,"New York Artificial Kidney Center, Inc",DTC,e6194b
2036,42.930389,-76.568802,East Hill Family Medical Inc.,DTC,e6194b
2037,43.249338,-75.184014,Barneveld Office,HOSP-EC,46f0f0
2038,43.118931,-75.287109,Whitesboro Office,HOSP-EC,46f0f0
2039,43.053902,-75.271446,Washington Mills Office,HOSP-EC,46f0f0
2040,43.082912,-75.327164,New Hartford ACP Medical Office,HOSP-EC,46f0f0
2041,42.926826,-75.39138,Waterville Office,HOSP-EC,46f0f0
2042,43.343609,-73.654045,Advanced Imaging at Baybrook,HOSP-EC,46f0f0
2043,40.712601,-73.98513,Health Unlimited,DTC,e6194b
2044,41.483711,-74.102402,The Rehab Center at New Windsor,HOSP-EC,46f0f0
2045,42.686153,-73.814049,St. Peter's Surgery And Endoscopy Center,DTC,e6194b
2046,42.269238,-74.91555,Bassett Healthcare Delhi II,HOSP-EC,46f0f0
2047,41.008499,-73.694168,Burke Rehab & Sports Medicine Center,HOSP-EC,46f0f0
2048,40.706131,-73.756989,Medisys Family Care-Hollis Tudors,DTC-EC,f58231
2049,42.790737,-78.767036,"Sterling Surgical Center, LLC",DTC,e6194b
2050,40.796406,-73.930206,PS 112,,bcf60c
2051,40.797218,-73.93605,PS 155-William Pacca,,bcf60c
2052,40.800926,-73.939255,PS7 - MS Stern,,bcf60c
2053,40.820351,-73.898857,PS 333/335,,bcf60c
2054,40.822418,-73.889343,PS/MS 75,,bcf60c
2055,40.814362,-73.886726,PS 48,,bcf60c
2056,40.642391,-74.006058,Brooklyn Chinese Family Htlh Center,HOSP-EC,46f0f0
2057,40.781834,-73.716667,Long Island Jewish Eye Care Center,HOSP-EC,46f0f0
2058,40.65382,-73.5877,South Ocean Care Family Health Center,DTC-EC,f58231
2059,40.604397,-73.973602,Brooklyn Medcare,DTC,e6194b
2060,40.926289,-72.700897,Peconic Bay Physical Therapy&Rehab Center,HOSP-EC,46f0f0
2061,40.634666,-74.109016,Carol Molinaro DCI Dialysis Center,DTC-EC,f58231
2062,40.667122,-73.708015,Comprehensive Cancer Center,HOSP-EC,46f0f0
2063,43.116367,-77.596542,Strong Psych Center O/P Services,HOSP-EC,46f0f0
2064,40.738518,-73.641991,Outpatient Radiation Therapy,HOSP-EC,46f0f0
2065,40.791851,-73.644928,Winthrop Dialysis Center at Sunharbor,HOSP-EC,46f0f0
2066,41.39661,-74.343681,Center for Physical Rehabilitation,HOSP-EC,46f0f0
2067,43.111588,-77.594467,Unity Ob/Gyn at Clinton Crossings,HOSP-EC,46f0f0
2068,41.418613,-73.947174,Medical Center at Cold Spring,HOSP-EC,46f0f0
2069,42.885887,-75.183014,Bassett Healthcare West Winfield,HOSP-EC,46f0f0
2070,42.446655,-75.054558,Foxnow,HOSP-EC,46f0f0
2071,43.099594,-77.630249,FMS-Brighton,DTC-EC,f58231
2072,43.080128,-73.797829,Regional Therapy Center of Saratoga Hosp,HOSP-EC,46f0f0
2073,40.834072,-73.889938,The Children's Aid Society,DTC,e6194b
2074,40.653175,-73.886772,PALA Community Care,DTC,e6194b
2075,41.14415,-74.03447,"Jawonio, Inc. Extension Clinic",DTC-EC,f58231
2076,40.658588,-73.677254,"South Shore Ambulatory Surgery Center, LLC",DTC,e6194b
2077,43.313992,-76.407028,OH Fulton Health Services Center,HOSP-EC,46f0f0
2078,40.743107,-73.1119,Affinity Skilled Living and Rehabilitation Center,NH,ffe119
2079,40.725601,-73.478554,Bethpage Medical Walk-In Center,HOSP-EC,46f0f0
2080,40.825726,-72.985023,Medford Multicare Center for Living,NH,ffe119
2081,40.82148,-73.898247,Casa Promesa AIDS ADHCP,ADHCP,f032e6
2082,40.688328,-73.997482,FMS-Atlantic Hemodialysis Center at Cobble Hill,DTC-EC,f58231
2083,40.853554,-73.89151,Union Community Health Center Ext Clinic,DTC-EC,f58231
2084,40.835983,-73.928757,CES 126,,bcf60c
2085,42.161686,-76.857025,Arnot Health O/P Ext Clinic,HOSP-EC,46f0f0
2086,40.811413,-73.622551,Dematteis Center,HOSP-EC,46f0f0
2087,40.881016,-73.397766,"Digestive Health Center of Huntington, Inc",DTC,e6194b
2088,40.732571,-73.607971,"Endoscopy Center of Long Island, LLC",DTC,e6194b
2089,41.0299,-73.739296,White Plains Ambulatory Surgery Center,DTC,e6194b
2090,40.872791,-73.879303,"Perry Avenue Family Medical Center, Inc.",DTC,e6194b
2091,40.876602,-73.879616,STD Center,HOSP-EC,46f0f0
2092,43.158569,-77.634438,Enrico Fermi Dental Clinic,DTC-EC,f58231
2093,42.734126,-73.696086,Riverside Family Medical Group,HOSP-EC,46f0f0
2094,40.630009,-74.025322,"Endoscopic Ambulatory Specialty Center of Bay Ridge, Inc.",DTC,e6194b
2095,40.742096,-73.640411,Winthrop University Hospital Institute for Care,HOSP-EC,46f0f0
2096,43.956741,-75.914001,Wiley School,,bcf60c
2097,40.746059,-73.980812,Norman Thomas High School,HOSP-SB,808080
2098,40.79755,-73.941299,PS 57,,bcf60c
2099,40.65274,-74.00473,PS 24,HOSP-SB,808080
2100,42.861355,-78.810204,Hillery Park Academy #27,HOSP-SB,808080
2101,43.149998,-77.596962,Genesee Health Service,HOSP-EC,46f0f0
2102,43.950886,-75.914726,"North Country Orthopaedic Ambulatory Surgery Center, LLC",DTC,e6194b
2103,40.601162,-73.937602,"Caring Hospice Services of New York, LLC",HSPC,3cb44b
2104,43.127529,-79.016502,Mount St Marys Hospital Rehab Services,HOSP-EC,46f0f0
