id,latitude,longitude,name,type,color
1700,40.706181,-73.623581,Nassau Rehabilitation & Nursing Center,NH,A887B8
1701,40.9949,-73.87838,Echo Hills Family Counseling Center,HOSP-EC,C30B95
1702,41.144711,-73.863106,Alcohol Treatment Services,HOSP-EC,C30B95
1703,42.942368,-76.565025,Finger Lakes Center for Living,NH,A887B8
1704,43.087677,-77.49865,Highlands Living Center,NH,A887B8
1705,43.133892,-77.441719,Unity Dental Group - Penfield,HOSP-EC,C30B95
1706,40.927601,-73.053062,"U C P Assoc of Greater Suffolk, Inc",DTC-EC,7E7D72
1707,42.345772,-79.310059,TCH Chemical Dependency Clinic,HOSP-EC,C30B95
1708,40.782509,-73.947136,Mt Sinai Adolescent Health Center,HOSP-EC,C30B95
1709,40.654888,-73.610298,Outpatient Psychiatric Clinic,HOSP-EC,C30B95
1710,41.339684,-74.170616,Ezras Choilim Health Center Inc,DTC,F18FFD
1711,40.886555,-72.377739,David E Rogers MD Center,HOSP-EC,C30B95
1712,41.516125,-74.020058,St Lukes Hosp Outpatient Care Center,HOSP-EC,C30B95
1714,43.055515,-76.141907,St Joseph's Hosp Mental Health Center,HOSP-EC,C30B95
1715,43.047024,-76.137207,SJHHC Sleep Lab,HOSP-EC,C30B95
1716,43.482647,-75.328552,Boonville Family Care,HOSP-EC,C30B95
1717,42.676353,-76.824028,Primary Care Extension Clinic,,B0A150
1718,40.739769,-73.791946,NYP/Queens Primary Care Center,HOSP-EC,C30B95
1719,40.849964,-73.914368,Mount Hope Family Practice,DTC-EC,7E7D72
1720,43.066147,-77.629448,Calkins Creek Family Medicine,HOSP-EC,C30B95
1721,42.902531,-73.688332,Mechanicville Family Health Center,HOSP-EC,C30B95
1722,42.938164,-73.654015,Stillwater Health Center,HOSP-EC,C30B95
1723,43.009151,-78.198471,Western New York State Veterans Home,NH,A887B8
1724,41.004738,-73.667908,Port Chester Dialysis & Renal Center,DTC-EC,7E7D72
1725,41.500057,-74.010941,Cornerstone Family Healthcare:  The Lipman Family Dental Center,DTC-EC,7E7D72
1726,40.630432,-73.99646,Maimonides Ambulatory Care Center,HOSP-EC,C30B95
1727,40.822426,-73.893951,Intermediate School 217 Entrada Academy & Charter School,HOSP-SB,D289EE
1728,40.820945,-72.641707,The Christine and Richard Hiegel Health Center,HOSP-EC,C30B95
1729,43.112175,-77.597466,Strong Health Cardiac Rehab Program,HOSP-EC,C30B95
1730,41.540852,-73.886665,Wingate of Dutchess,NH,A887B8
1731,43.043354,-76.159073,Primary Care Center-West,HOSP-EC,C30B95
1732,43.211623,-75.459349,Alcohol Outpatient Clinic,HOSP-EC,C30B95
1733,40.821201,-73.91729,Melrose Houses Child Health Clinic,DTC-EC,7E7D72
1734,42.789474,-77.499992,Honeoye Primary Care Extension Clinic,HOSP-EC,C30B95
1735,40.896912,-73.087799,St. Charles Rehabilitation,HOSP-EC,C30B95
1736,40.855717,-73.180984,St. Charles Rehabilitation,HOSP-EC,C30B95
1737,40.761532,-73.500053,"Charles Evans Center, Inc.",DTC,F18FFD
1738,43.092342,-78.906151,Elderwood at Wheatfield,NH,A887B8
1739,43.087677,-77.49865,FMS-Living Center,DTC-EC,7E7D72
1740,41.557159,-74.186638,Wallkill Valley Health Center,DTC-EC,7E7D72
1741,42.832264,-78.779503,Mercy Ambulatory Care Center,HOSP-EC,C30B95
1742,42.902245,-78.866837,Buffalo Hearing and Speech Center Inc,DTC,F18FFD
1743,43.041813,-76.163864,Syracuse Community Health Center West,DTC-EC,7E7D72
1744,40.645264,-74.022873,Bay Ridge Sunset Park Dialysis Center,DTC,F18FFD
1745,43.093094,-75.242401,Focus Rehabilitation and Nursing Center at Utica,NH,A887B8
1746,41.044189,-73.797234,Alcoholism Treatment Svs-Greenburgh,HOSP-EC,C30B95
1747,40.877602,-73.905716,The Marble Hill Family Practice Center,HOSP-EC,C30B95
1748,40.87252,-73.883621,P S 8,HOSP-SB,D289EE
1749,40.858738,-73.887108,Intermediate School 45,HOSP-SB,D289EE
1750,40.839252,-73.936974,P S 8,,B0A150
1751,40.83968,-73.935829,I S 90,,B0A150
1752,43.090431,-75.281693,Cooperative Magnetic Imaging Center,DTC,F18FFD
1753,43.974911,-75.938217,Samaritan Family Health Center,HOSP-EC,C30B95
1754,40.741615,-73.903488,Queens Boulevard Extended Care Facility,NH,A887B8
1755,42.476295,-76.48188,Kendal at Ithaca,NH,A887B8
1756,40.804615,-73.938118,Northern Manhattan Rehabilitation and Nursing Center,NH,A887B8
1757,43.453259,-76.512978,Lakeside Heart Clinic,HOSP-EC,C30B95
1758,42.867603,-77.010979,"Fingerlakes UCP, Inc",DTC,F18FFD
1759,42.898872,-77.310028,"Fingerlakes UCP, Inc",DTC-EC,7E7D72
1760,40.790428,-73.951843,The Primary Care Building,HOSP-EC,C30B95
1761,40.951229,-73.829147,Maxwell Institute of St Vincents,HOSP-EC,C30B95
1762,40.661114,-73.986397,P S 10,HOSP-SB,D289EE
1763,40.671848,-73.984138,M S 51- Alexander,HOSP-SB,D289EE
1764,42.636105,-73.747169,St Peters Rensselaer Health and Dental Center,HOSP-EC,C30B95
1765,43.147102,-77.711349,Unity Internal Medicine at Cornerstone,HOSP-EC,C30B95
1766,43.25294,-73.664575,Moreau Family Health,DTC-EC,7E7D72
1767,42.357045,-76.200533,Northern Tioga Center-Family Health,HOSP-EC,C30B95
1768,42.685009,-74.295807,Bassett Healthcare Schoharie,HOSP-EC,C30B95
1769,43.024326,-73.372795,Cambridge Family Health Clinic,HOSP-EC,C30B95
1770,40.682823,-73.77063,Bushwick Center for Rehabilitation and Health Care,ADHCP,348D04
1771,40.710941,-73.770683,Medisys Family Care Center,HOSP-EC,C30B95
1772,43.185364,-78.73307,Niagara Hospice Inc,HSPC,B186FF
1773,40.734909,-73.990471,Mount Sinai Downtown Union Square,HOSP-EC,C30B95
1774,41.977814,-73.995476,Willcare LTHHCP,LTHHCP,9BAC72
1775,40.673622,-74.000046,Narco Freedom-561 Court Street,DTC-EC,7E7D72
1776,40.686584,-73.99379,Narco Freedom-Court Street,DTC-EC,7E7D72
1778,43.403404,-76.115089,Parish Health Services Center,HOSP-EC,C30B95
1779,41.916138,-74.015892,Family Practice Center of Kingston,DTC-EC,7E7D72
1780,40.722218,-73.850571,Forest Hills Health Center,DTC,F18FFD
1781,43.09428,-75.241844,Sister Rose Vincent Family Medicine Center,HOSP-EC,C30B95
1782,44.864639,-75.197571,Waddington Health Center,HOSP-EC,C30B95
1783,43.127728,-79.004822,Home for Aged Blind,ADHCP,348D04
1784,43.151035,-77.601822,Rochester Pathways,HOSP-EC,C30B95
1785,42.849285,-78.813881,Mercy Outpatient Clinic,HOSP-EC,C30B95
1786,40.845501,-73.844894,Montefiore Rehab Medical Associates,HOSP-EC,C30B95
1787,40.768005,-73.923622,Mount Sinai Queens Physician Associates,HOSP-EC,C30B95
1788,42.106487,-76.249779,Owego Family Practice,HOSP-EC,C30B95
1789,40.833557,-73.904411,P S 235,,B0A150
1790,40.833557,-73.904411,Intermediate School 148,,B0A150
1791,41.109158,-73.858849,Rehabilitation Extension Clinic,HOSP-EC,C30B95
1792,42.696468,-73.68811,South Troy Primary Care Center,HOSP-EC,C30B95
1793,42.230965,-73.878738,Columbia-Greene Dialysis Centers,DTC,F18FFD
1794,44.217003,-74.462776,Tupper Lake Outpatient Services,HOSP-EC,C30B95
1795,40.689487,-73.979385,Rockwell Dialysis Center,HOSP-EC,C30B95
1796,42.350479,-73.604073,Chatham Family Care Center,HOSP-EC,C30B95
1797,41.045986,-73.790207,CenterLight Healthcare D & T Ctr,DTC-EC,7E7D72
1798,40.663975,-73.841232,Medisys Howard Beach Women&Children Care,HOSP-EC,C30B95
1799,42.097885,-79.327179,Chautauqua Hospice and Palliative Care,HSPC,B186FF
1800,43.120728,-76.163551,St Josephs Hospital Health Center CHHA,CHHA,348588
1801,40.776691,-73.525688,"Family Care Certified Services, a Division of Tri-Borough Certified Health Systems of NY",LTHHCP,9BAC72
1802,44.620853,-75.397072,Heuvelton Health Center,HOSP-EC,C30B95
1803,42.940636,-74.194969,New Dimensions In Health Care,DTC,F18FFD
1804,42.686226,-75.498596,CMH Family Health Center,HOSP-EC,C30B95
1805,42.904278,-78.853905,Stanley M Makowski Early Childhood Center,HOSP-SB,D289EE
1806,40.667793,-73.869911,Brookdale Family Care Center Inc,DTC,F18FFD
1807,40.651974,-73.594452,"Meadowbrook Care Center, Inc",NH,A887B8
1808,42.955959,-78.820358,Daniel Squire Oral D & T Center,DTC,F18FFD
1809,42.27029,-74.921367,HCR / HCR Home Care,LTHHCP,9BAC72
1810,42.444267,-75.084412,Bassett Healthcare Oneonta Specialty Services,HOSP-EC,C30B95
1811,40.857269,-73.932274,New York Neuro & Rehab Center,DTC,F18FFD
1812,44.159427,-73.428603,Westport Health Center,,B0A150
1813,43.235905,-75.436356,Rome Mem Hosp-1819 Black River Blvd,HOSP-EC,C30B95
1814,43.235687,-75.436417,Rome Mem Hosp-1801 Black River Blvd,HOSP-EC,C30B95
1815,42.105576,-75.924141,Clinton Street Family Care Center,HOSP-EC,C30B95
1816,43.099613,-75.275528,St Luke's Home,NH,A887B8
1817,40.839462,-73.939034,Washington Heights ACNC-Audubon,HOSP-EC,C30B95
1818,40.834972,-73.945274,"Family Medicine H.D.Farrell,Jr Practice",HOSP-EC,C30B95
1819,40.640915,-73.900511,Sunrise/Parkshore Adult Day Health Care Center,ADHCP,348D04
1820,40.759251,-73.970268,Memorial Sloan Kettering Counseling Center,HOSP-EC,C30B95
1821,40.854229,-73.890892,Barnabas Hospital Methadone,HOSP-EC,C30B95
1822,40.767384,-73.827042,Union Plaza Care Center,NH,A887B8
1823,43.221062,-78.411415,Lake Plains Outpatient Center,,B0A150
1824,40.9890761,-73.6493726,St Joseph's Hosp Outpatient Svs,HOSP-EC,C30B95
1825,43.120728,-76.163551,Cardiopulmonary Rehab,HOSP-EC,C30B95
1826,40.800873,-73.936897,121st Street Family Health Center,DTC-EC,7E7D72
1827,40.630699,-73.966454,Allhealth D & T Center-Brooklyn,DTC-EC,7E7D72
1828,40.715366,-73.60099,Townhouse Center for Rehabilitation & Nursing,NH,A887B8
1829,42.117352,-75.900932,Roosevelt Elementary School,HOSP-SB,D289EE
1830,42.095612,-75.891075,Franklin Elementary School,HOSP-SB,D289EE
1831,40.695328,-73.969177,Benjamin Banneker Academy,,B0A150
1832,43.099613,-75.275528,St Luke's Home,NH,A887B8
1833,42.531017,-75.089005,Laurens Central School,HOSP-SB,D289EE
1834,42.698792,-75.244293,Edmeston Central School,HOSP-SB,D289EE
1835,42.546371,-75.250511,Morris Central School,HOSP-SB,D289EE
1836,42.108273,-75.878555,Primary Care Associates Eastside,HOSP-EC,C30B95
1837,43.655701,-76.132301,Sandy Creek Central School,,B0A150
1838,40.708523,-73.943466,I S 49,HOSP-SB,D289EE
1839,40.885578,-73.840729,Middle School 142,HOSP-SB,D289EE
1840,40.702442,-73.815186,Damian Family Care Center,DTC,F18FFD
1841,40.69907,-73.63105,Hempstead High School,HOSP-SB,D289EE
1842,42.969696,-73.798904,Regional Therapy Center at Malta,HOSP-EC,C30B95
1843,41.788734,-73.912766,Family Practice Center of Hyde Park,DTC-EC,7E7D72
1844,42.775986,-73.700363,Seton Health Ob/Gyn-Cohoes,HOSP-EC,C30B95
1845,42.743008,-73.674751,Troy Internal Medicine,HOSP-EC,C30B95
1846,44.824051,-74.540092,Dwyer Health Center,HOSP-EC,C30B95
1847,44.924458,-74.10762,Bessette Health Center,HOSP-EC,C30B95
1848,41.449535,-74.358292,Clinical Rehab Extension Clinic,HOSP-EC,C30B95
1849,42.641621,-73.699272,Family Medical Group,HOSP-EC,C30B95
1850,42.811867,-73.940422,Eddy Seniorcare PACE Center,HOSP-EC,C30B95
1851,43.010296,-76.086212,Nottingham RCHF,NH,A887B8
1852,43.41494,-73.26516,Granville Health Center,HOSP-EC,C30B95
1853,40.67701,-73.883461,I S 302,,B0A150
1854,40.660538,-73.885765,I S 166,,B0A150
1855,42.775986,-73.700363,Cohoes Family Care,HOSP-EC,C30B95
1856,42.246506,-73.782532,Hudson Valley Surgical Associates,HOSP-EC,C30B95
1857,42.250381,-73.787766,CMH Center Care,HOSP-EC,C30B95
1858,42.868004,-73.803162,Center for Disability Services,DTC-EC,7E7D72
1859,42.890602,-78.878502,"EHS, Inc.",DTC,F18FFD
1860,42.860389,-73.934439,Ellis Medicine Primary Care Glenville,HOSP-EC,C30B95
1861,42.819191,-73.916618,Ellis Medical Arts Building,HOSP-EC,C30B95
1862,40.755056,-73.782028,North Queens Surgical Center,DTC,F18FFD
1863,42.680035,-73.834526,Capital District I M & Bariatrics,HOSP-EC,C30B95
1864,42.172379,-78.69133,OGH Salamanca Clinic,HOSP-EC,C30B95
1865,42.794079,-77.799957,Tri County Family Medicine Program,DTC-EC,7E7D72
1866,40.608746,-73.960091,Allhealth D&T Center-Brooklyn2,DTC,F18FFD
1867,42.869205,-73.777458,Seton Health Physical Rehab,HOSP-EC,C30B95
1868,42.991451,-78.781418,Eye Health Associates Inc,DTC,F18FFD
1869,40.581875,-73.956436,Sheepshead Bay Renal Care Center,DTC-EC,7E7D72
1870,44.958481,-74.523834,Salmon River Health Center,HOSP-EC,C30B95
1871,40.735228,-73.86417,Womens Medical Center at Corona,HOSP-EC,C30B95
1872,43.053761,-76.172157,CCH Home Care & Palliative Services Inc,CHHA,348588
1873,40.642466,-74.021255,Center for Child Development,HOSP-EC,C30B95
1874,40.621815,-74.040237,Shore Road Sports and Rehab Clinic,HOSP-EC,C30B95
1875,42.761425,-78.828682,Southtowns Clinic,HOSP-EC,C30B95
1876,42.91156,-76.793694,Seneca Falls Clinical Services,HOSP-EC,C30B95
1877,40.814968,-73.919823,Third Avenue Open MRI Inc,DTC,F18FFD
1878,40.81921,-73.889374,Bella Vista Health Center,DTC-EC,7E7D72
1879,40.8391197,-73.8849793,Metro Community Health Centers Downtown Brooklyn,DTC-EC,7E7D72
1880,40.860882,-73.896179,Union Community Health Center,DTC,F18FFD
1881,40.73576,-73.593124,Garden City Dialysis Center,DTC-EC,7E7D72
1882,42.860844,-77.010841,Pre-Emption Road Clinical Services,HOSP-EC,C30B95
1883,42.646961,-73.848145,St Peters Med Arts at Slingerlands,HOSP-EC,C30B95
1884,40.647388,-73.970993,Coney Island Multi Service Center,HOSP-EC,C30B95
1885,40.65073,-73.898193,Canarsie Multi Service Center,HOSP-EC,C30B95
1886,40.7399152,-73.7983437,"NYP/Queens Developmental Disability, Neuro Science Center and Pediatric Asthma Center",HOSP-EC,C30B95
1887,42.093815,-76.795006,Planned Parenthood Southern Finger Lakes at Elmira,DTC-EC,7E7D72
1888,41.213886,-73.986,Helen Hayes Hospital RHCF,NH,A887B8
1889,42.803059,-77.778008,Genessee Valley Family Medicine,HOSP-EC,C30B95
1890,42.833282,-77.69339,Genesee Valley Family Medicine-Lakeville,HOSP-EC,C30B95
1891,42.723793,-77.873016,Genesee Valley Family Medicine,HOSP-EC,C30B95
1892,43.226517,-75.427368,F-SLH Regional Cancer Center Rome,HOSP-EC,C30B95
1893,40.83395,-73.889984,Plaza Del Castilo Health Center,DTC-EC,7E7D72
1894,40.913021,-73.787086,FMS-Soundshore Dialysis Center,DTC-EC,7E7D72
1895,43.092171,-77.582054,Lifetime Care,LTHHCP,9BAC72
1896,40.926479,-73.804893,Eye Surgery Center of Westchester,DTC,F18FFD
1897,41.033409,-73.763039,Forme Rehabilitation Inc,DTC,F18FFD
1898,42.9770384,-78.7925475,"Buffalo Surgery Center,LLC",DTC,F18FFD
1899,40.62318,-73.632523,South Nassau Outpatient Dialysis Center,HOSP-EC,C30B95
1900,42.76112,-73.814079,Pelvic Health Center,HOSP-EC,C30B95
1901,42.752457,-74.183372,Bassett Healthcare Delanson,HOSP-EC,C30B95
1902,42.445839,-75.083511,Bassett Regional Cancer Center,HOSP-EC,C30B95
1904,40.718533,-73.998856,"Chinatown Dialysis Center, LLC",DTC,F18FFD
1905,42.708485,-73.865158,Living Resources Certified Home Health Agency Inc,CHHA,348588
1906,40.843231,-73.936455,Incarnation Childrens Center Inc,NH,A887B8
1907,42.175606,-75.12513,"Family Planning of South Central New York, Inc. at Walton",DTC-EC,7E7D72
1908,43.158569,-77.634438,Unity Family Medicine at Orchard Street,HOSP-EC,C30B95
1909,41.439941,-73.572128,Putnam Ridge,NH,A887B8
1910,43.198414,-77.95005,Brockport Family Medicine,HOSP-EC,C30B95
1911,40.679047,-73.75428,Queens Health Net Springfield Gardens,HOSP-EC,C30B95
1912,42.920025,-75.813019,Cazenovia Senior Services,ADHCP,348D04
1913,40.72916,-74.004402,JD Occupation/Industrial Ortho Center,HOSP-EC,C30B95
1914,40.719143,-73.838135,Medex Diagnostic and Treatment Center,DTC,F18FFD
1915,42.781647,-78.776512,Orchard Park Dialysis Center,DTC-EC,7E7D72
1916,42.664909,-73.701706,The Community Hospice Inc,HSPC,B186FF
1917,40.841022,-72.888176,"Suffolk Surgery Center, LLC",DTC,F18FFD
1918,42.688889,-73.776093,Executive Woods Ambulatory Surgery Center LLC,DTC,F18FFD
1919,40.715271,-73.773468,"Hillside Diagnostic and Treatment Center, LLC",DTC,F18FFD
1920,40.715271,-73.773468,Hillside Manor Rehabilitation & Extended Care ADHCP,ADHCP,348D04
1921,40.899326,-73.858231,All-Med & Rehabilitation of New York,DTC,F18FFD
1922,40.696445,-73.837669,All-Med Rehabilitation Center Queens,DTC-EC,7E7D72
1923,42.875027,-77.289818,Sands Cancer Center,HOSP-EC,C30B95
1924,40.859722,-73.900208,MS 363,,B0A150
1925,40.849052,-73.916054,C.I.S. 303,,B0A150
1926,40.663586,-73.698486,West Nassau Dialysis Center Inc,DTC,F18FFD
1927,40.729675,-73.954086,Greenpoint Community Health Center,HOSP-EC,C30B95
1928,40.631809,-73.947487,Center for Health Services-Midwood,HOSP-EC,C30B95
1929,41.294334,-73.819084,Yorktown Artificial Kidney Center,DTC-EC,7E7D72
1930,41.444469,-74.414871,Middletown Com Health Center-Benton Ave,DTC-EC,7E7D72
1931,41.086715,-73.805803,Westchester Med Center-Valhalla Campus,DTC-EC,7E7D72
1932,42.685917,-73.813637,Capital Region Ambulatory Surgery Center,DTC,F18FFD
1933,43.158482,-77.600792,Metro YMCA,HOSP-EC,C30B95
1934,40.821228,-73.951935,PS 192/PS 325,,B0A150
1935,40.719692,-73.977806,PS 188,,B0A150
1936,40.818226,-73.911102,South Bronx Campus,HOSP-SB,D289EE
1937,43.094025,-79.050552,NFMMC-Medical Office Building,HOSP-EC,C30B95
1938,40.656219,-73.949722,SUNY-Parkside Dialysis Center,HOSP-EC,C30B95
1939,44.928432,-74.891869,The Massena Free Clinic for Adults Inc,DTC,F18FFD
1940,43.050674,-76.137817,Central New York Dialysis Center,DTC-EC,7E7D72
1941,43.080975,-75.205551,Community Medicine-East Utica,HOSP-EC,C30B95
1942,44.635544,-73.528061,Community Link,DTC,F18FFD
1943,40.845989,-73.917061,Starhill Clinic,DTC-EC,7E7D72
1944,44.749156,-74.993226,The Norwood Clinic,HOSP-EC,C30B95
1945,40.734818,-73.983231,Hospital for Joint Diseases Amb Center,HOSP-EC,C30B95
1946,41.705238,-73.933678,The Grand Rehabilitation and Nursing at River Valley,NH,A887B8
1947,40.849613,-73.909203,Walton Family Practice,DTC-EC,7E7D72
1948,42.875416,-77.292625,Canandaigua Family Practice,HOSP-EC,C30B95
1949,41.509468,-73.958267,Wingate at Beacon,NH,A887B8
1950,40.676464,-73.908203,MIC Womens Health Srv-Eastern Parkway,DTC-EC,7E7D72
1951,40.81517,-73.243195,Family Residences & Essential Enterprises,DTC,F18FFD
1952,44.50563,-75.274132,E.J. Noble Health Center Dekalb Junction,,B0A150
1953,44.50563,-75.274132,E.J. Noble Health Center Dekalb Junction,,B0A150
1954,41.173298,-73.843346,Bethel Nursing & Rehab Center ADHCP,ADHCP,348D04
1955,40.696934,-73.927689,Buena Vida Continuing Care & Rehab Center,NH,A887B8
1956,40.640945,-73.985405,L'Refuah Medical & Rehabilitation Center,DTC,F18FFD
1957,40.970741,-73.886269,Adira at Riverside Rehabilitation and Nursing,NH,A887B8
1958,43.795677,-75.498146,North Country Family Health Center - Lowville,DTC-EC,7E7D72
1959,42.832264,-78.779503,Center for Ambulatory Surgery LLC,DTC,F18FFD
1960,42.794079,-77.799957,Livingston Health Services,HOSP-EC,C30B95
1961,43.234003,-77.170669,Wayne Medical Group/The Commons,HOSP-EC,C30B95
1962,43.308777,-73.647751,GFH Outpatient Renal Dialysis Center,HOSP-EC,C30B95
1963,42.944115,-76.447044,Urgent Medical Care of Skaneateles,HOSP-EC,C30B95
1964,43.043533,-76.121902,Developmental Evaluation Center,HOSP-EC,C30B95
1965,40.66324,-73.93297,Metro Community Health Center Brooklyn,DTC-EC,7E7D72
1966,40.630501,-73.717102,"Mobile Health Care, LLC",DTC,F18FFD
1967,40.619778,-73.961235,HASC Diagnostic & Treatment Center Inc,DTC,F18FFD
1968,43.039978,-76.293015,Camillus Surgery Center,DTC,F18FFD
1969,40.747787,-73.685677,New Hyde Park Dialysis Center,DTC,F18FFD
1970,40.735371,-73.906448,Metro Community Health Center Queens,DTC-EC,7E7D72
1971,40.623581,-73.993164,ICL Healthcare Choices Inc,DTC,F18FFD
1972,43.177231,-77.669785,Edison Technical&Occupational Center,HOSP-SB,D289EE
1973,43.169903,-77.571609,John James Audubon Elem. School 33,HOSP-SB,D289EE
1974,40.734882,-73.688087,Pediatric & Adolescent Med Clinic,HOSP-EC,C30B95
1975,41.932644,-74.014091,Hemodialysis/CAPD Outpatient Center,HOSP-EC,C30B95
1976,40.857388,-73.846741,U.S. Renal Care Pelham Parkway Dialysis,DTC,F18FFD
1977,43.113281,-77.597427,Sleep Disorder/Pulmonary Function Testing Services,HOSP-EC,C30B95
1978,43.161713,-77.565269,Culver Medical Group,HOSP-EC,C30B95
1979,40.76181,-73.99395,Ryan/Chelsea-Clinton Community Health Center,DTC,F18FFD
1980,40.585808,-73.817467,Medcare,DTC-EC,7E7D72
1981,42.870983,-76.98558,Geneva General Hospital Adult Day Care Center,ADHCP,348D04
1982,40.872353,-73.916695,Mobile Dental Center,DTC-EC,7E7D72
1983,43.306362,-73.653275,GFH Sleep Lab,HOSP-EC,C30B95
1984,40.758674,-73.783749,Main Street Radiology at Bayside LLC,DTC,F18FFD
1985,41.39661,-74.343681,Orange Regional Radiation Oncology Ext Cl,HOSP-EC,C30B95
1986,40.843609,-73.911545,Dr Martin Luther King Oncology Center,DTC-EC,7E7D72
1987,41.24361,-73.925385,New York State Veterans Home at Montrose,NH,A887B8
1988,40.679634,-73.810173,PS 155,HOSP-SB,D289EE
1989,40.674187,-73.789169,PS 223,HOSP-SB,D289EE
1990,40.698013,-73.745186,Campus Magnet High School,HOSP-SB,D289EE
1991,42.762611,-73.748634,Albany Regional Eye Surgery Center,DTC,F18FFD
1992,40.931252,-73.891037,Enrico Fermi School Performing Arts,HOSP-SB,D289EE
1993,40.843445,-73.942924,Columbia University Dialysis Center,DTC-EC,7E7D72
1994,41.403687,-74.33493,Cornerstone Family Healthcare:  Goshen Dental and Audiology,DTC-EC,7E7D72
1995,40.721088,-73.577988,Fulton Commons Care Center Inc,NH,A887B8
1996,40.898117,-73.079689,Jefferson's Ferry,NH,A887B8
1997,40.740757,-73.640533,Winthrop University Hospital Diagnostic Center,HOSP-EC,C30B95
1998,40.767048,-73.822151,Rego Park ADHCP,ADHCP,348D04
1999,40.709152,-73.964172,"ODA Primary Health Network, Inc.",DTC-EC,7E7D72
2000,41.696243,-74.731583,SDTC - the Center for Discovery Inc,DTC,F18FFD
2001,40.823509,-73.026375,Island Nursing and Rehab Center,NH,A887B8
2002,41.74168,-73.581947,Hudson River Healthcare Inc,DTC-EC,7E7D72
2003,41.849525,-73.556816,Hudson River Healthcare Inc,DTC-EC,7E7D72
2004,41.973192,-73.654488,Hudson River Healthcare Inc,DTC-EC,7E7D72
2005,41.196594,-73.722672,The Ambulatory Surgery Center of Westchester,DTC,F18FFD
2006,41.457291,-74.386108,Horton Ct Scan at Maltese Drive,HOSP-EC,C30B95
2007,40.772499,-73.246109,Maria Regina Residence Inc,NH,A887B8
2008,42.166599,-77.111038,Healthworks Wellness & Fitness Center,HOSP-EC,C30B95
2009,42.230042,-78.048813,Jones Memorial Healthcare Center,HOSP-EC,C30B95
2010,43.084431,-78.940453,Planned Parenthood of Central and Western New York,DTC-EC,7E7D72
2011,40.718872,-74.001251,Charles B Wang Comm Health Care Center,DTC-EC,7E7D72
2012,41.524715,-73.895485,Fishkill Ambulatory Surgery Center,HOSP-EC,C30B95
2013,40.800037,-73.962509,M.S. 54 Booker T. Washington,,B0A150
2014,43.055153,-76.133072,Dr. Weeks Elementary School,,B0A150
2015,43.035557,-76.144241,Dr. King Applied Sci Com Magnet Sch,,B0A150
2016,40.83276,-73.926704,CES 73,,B0A150
2017,43.571228,-76.136185,Laura M. Sharp Elementary School,,B0A150
2018,43.553314,-76.126648,Pulaski Junior Senior High School,,B0A150
2019,42.946358,-78.890274,West Hertel Academy,HOSP-SB,D289EE
2020,42.376999,-74.7267,South Kortright Central School,HOSP-SB,D289EE
2021,40.936703,-72.650948,"United Comprehensive Care, Ltd",DTC,F18FFD
2022,40.765553,-73.95845,Sidney Kimmel Center,HOSP-EC,C30B95
2023,40.781834,-73.716667,North Shore University Hosp Eye Center,HOSP-EC,C30B95
2024,40.780437,-73.034721,Extension Clinic at Patchogue,HOSP-EC,C30B95
2025,40.74292,-73.200829,Extension Clinic at Islip,HOSP-EC,C30B95
2026,40.799637,-72.801536,Extension Clinic at Center Moriches,HOSP-EC,C30B95
2027,44.673164,-73.451035,Champlain Valley Physician's Hospital Sports Medical & Rehabilitation Center at Parc,HOSP-EC,C30B95
2028,44.673042,-74.545013,Allen Tower Sr Health Center,HOSP-EC,C30B95
2029,40.653175,-73.886772,PALA Community Care,DTC,F18FFD
2030,41.8055,-73.5634,Catherine Seeburger Center,HOSP-EC,C30B95
2031,41.568837,-74.023067,Noxon Rd Senior Citizens Program,HOSP-EC,C30B95
2032,41.710735,-73.920555,Dutchess County ARC,HOSP-EC,C30B95
2033,40.773117,-73.925148,New York Center for Rehabilitation & Nursing,NH,A887B8
2034,43.002991,-76.127563,"Specialists' One-Day Surgery Center, LLC",DTC,F18FFD
2035,40.5867,-73.954971,"New York Artificial Kidney Center, Inc",DTC,F18FFD
2036,42.930389,-76.568802,East Hill Family Medical Inc.,DTC,F18FFD
2037,43.249338,-75.184014,Barneveld Office,HOSP-EC,C30B95
2038,43.118931,-75.287109,Whitesboro Office,HOSP-EC,C30B95
2039,43.053902,-75.271446,Washington Mills Office,HOSP-EC,C30B95
2040,43.082912,-75.327164,New Hartford ACP Medical Office,HOSP-EC,C30B95
2041,42.926826,-75.39138,Waterville Office,HOSP-EC,C30B95
2042,43.343609,-73.654045,Advanced Imaging at Baybrook,HOSP-EC,C30B95
2043,40.712601,-73.98513,Health Unlimited,DTC,F18FFD
2044,41.483711,-74.102402,The Rehab Center at New Windsor,HOSP-EC,C30B95
2045,42.686153,-73.814049,St. Peter's Surgery And Endoscopy Center,DTC,F18FFD
2046,42.269238,-74.91555,Bassett Healthcare Delhi II,HOSP-EC,C30B95
2047,41.008499,-73.694168,Burke Rehab & Sports Medicine Center,HOSP-EC,C30B95
2048,40.706131,-73.756989,Medisys Family Care-Hollis Tudors,DTC-EC,7E7D72
2049,42.790737,-78.767036,"Sterling Surgical Center, LLC",DTC,F18FFD
2050,40.796406,-73.930206,PS 112,,B0A150
2051,40.797218,-73.93605,PS 155-William Pacca,,B0A150
2052,40.800926,-73.939255,PS7 - MS Stern,,B0A150
2053,40.820351,-73.898857,PS 333/335,,B0A150
